seed,previous_pattern,pattern,base_price,Monday AM,Monday PM,Tuesday AM,Tuesday PM,Wednesday AM,Wednesday PM,Thursday AM,Thursday PM,Friday AM,Friday PM,Saturday AM,Saturday PM
19248,0,1,108,97,93,127,181,240,196,151,85,52,92,46,84
7662,3,2,103,92,86,81,78,73,69,66,61,57,54,50,46
72195,2,3,109,63,57,54,50,128,108,174,183,170,84,79,75
3619,1,2,107,92,87,82,79,74,69,65,61,58,54,49,44
52443,1,2,108,93,88,84,80,77,71,68,64,60,56,51,47
2514,2,3,97,85,81,77,73,69,66,63,96,101,136,138,136
44663,2,1,94,81,77,73,108,160,309,149,112,42,72,66,40
63953,1,2,104,93,88,83,79,74,69,64,61,57,53,50,46
90330,3,0,96,91,88,109,92,91,123,66,58,48,118,60,52
58603,2,1,109,97,92,153,209,613,154,143,57,55,75,71,60
85536,2,3,93,51,107,99,132,169,152,76,73,69,66,62,59
27247,1,0,107,119,146,130,123,103,127,72,66,145,74,67,60
99584,3,2,101,87,82,77,73,69,66,62,58,54,50,47,43
77995,0,3,94,44,40,36,130,128,133,151,133,47,44,39,35
39822,2,3,92,66,107,94,133,175,162,61,58,55,51,48,44
58689,0,1,102,89,85,82,78,74,132,170,566,170,135,64,43
73040,2,0,91,118,91,122,96,61,57,123,96,128,58,50,43
19330,2,1,103,93,88,83,117,158,453,161,111,60,45,51,44
53171,2,3,95,53,97,130,140,169,139,54,51,47,44,40,37
73716,0,0,91,120,94,98,86,119,60,54,89,106,73,67,60
47713,1,0,101,67,58,134,136,79,75,70,116,106,127,98,104
98712,1,2,98,87,82,79,75,71,68,63,60,56,52,48,44
68366,3,2,91,82,79,76,73,69,65,62,58,54,50,47,43
3972,1,1,91,78,75,72,122,132,485,160,112,79,76,79,40
18653,2,0,96,76,68,58,114,102,98,115,89,103,123,59,51
2633,2,0,101,128,68,58,54,140,72,63,100,108,114,120,104
59196,3,1,97,86,81,78,74,125,143,218,146,129,63,73,55
41560,3,1,99,89,85,104,175,489,166,106,70,56,86,74,73
19376,3,0,99,77,70,115,122,112,139,95,124,79,70,60,137
35074,0,3,96,64,61,57,53,115,108,134,136,135,68,64,61
79280,3,0,97,105,121,132,62,57,52,105,133,74,69,92,129
88114,3,2,95,85,82,78,75,71,66,62,59,55,50,47,42
99572,1,2,100,86,83,78,74,70,66,62,59,55,51,47,43
70418,3,1,94,82,106,155,550,133,106,72,61,77,80,78,76
93906,3,2,95,84,81,76,73,69,65,61,58,54,50,45,41
47905,0,0,92,84,65,56,49,119,124,93,60,53,128,96,122
38386,2,0,103,98,111,101,100,76,68,130,115,82,72,66,122
67287,1,0,92,97,84,84,109,99,70,65,92,63,55,51,91
35463,0,2,90,80,77,72,69,65,61,58,55,51,47,44,40
30801,1,2,101,88,83,79,74,70,65,60,56,52,49,45,41
72297,3,0,97,127,103,101,99,117,77,68,108,93,68,62,55
89809,2,1,103,91,87,82,143,145,547,204,100,49,63,74,70
54730,0,0,92,90,86,124,93,107,57,48,86,72,66,58,125
59535,1,0,98,98,121,110,106,123,107,74,68,108,61,51,42
76884,3,2,102,89,84,80,77,73,69,65,60,56,52,47,44
4713,1,0,98,121,89,106,73,63,54,114,62,55,134,117,131
50938,1,3,90,77,73,69,66,63,60,87,82,140,172,142,73
71072,0,0,104,117,125,84,76,113,79,71,61,135,122,104,144
30063,1,3,105,58,54,50,99,102,148,150,147,52,47,42,39
40031,3,0,97,105,62,57,53,124,117,107,108,60,52,121,125
97743,2,1,105,93,90,85,81,116,176,358,169,99,73,49,69
63342,1,2,92,80,76,72,68,64,61,57,54,49,46,44,40
16187,0,3,90,60,58,54,50,47,114,104,130,146,129,70,67
46654,2,0,91,124,103,91,72,65,109,115,56,49,42,92,93
29540,2,1,102,90,112,193,489,181,113,84,75,47,70,54,43
76804,1,0,96,96,97,105,122,99,67,62,55,88,114,63,54
6645,3,2,96,83,79,75,70,66,63,59,55,50,46,42,39
15679,0,2,106,95,92,87,84,79,75,71,67,62,57,52,48
63443,1,3,109,82,78,74,69,65,122,129,156,181,165,91,86
76895,0,1,110,96,124,200,427,188,109,67,63,73,81,73,61
74797,3,2,107,91,87,82,76,72,67,63,59,56,52,49,44
32712,1,1,101,91,87,107,199,237,151,100,71,75,45,49,42
34501,1,2,90,79,76,71,68,65,62,59,55,51,47,43,39
94878,3,0,93,117,129,85,70,67,60,101,109,66,59,111,121
66331,3,1,98,84,131,187,424,187,104,69,75,43,70,63,64
98142,0,1,107,96,137,174,522,152,130,95,44,48,83,64,78
73162,1,3,104,58,122,128,162,164,151,66,62,58,54,50,45
68535,2,3,106,81,77,124,136,171,203,185,44,40,36,31,27
20953,3,0,92,70,61,54,100,127,96,84,113,115,115,67,63
60135,0,3,105,81,76,72,66,142,129,155,180,160,66,62,57
47209,1,2,103,92,88,84,80,75,70,66,62,58,54,51,47
45133,3,1,94,83,94,154,285,162,132,56,71,84,79,48,83
86855,3,0,103,72,66,98,139,123,131,111,98,76,72,62,119
58880,3,2,94,81,78,74,70,66,62,58,55,52,49,45,42
59000,1,3,98,100,109,141,167,137,52,47,43,39,36,32,28
1841,3,3,98,133,110,140,143,142,72,69,64,60,56,52,47
25331,1,2,110,99,95,91,86,82,77,73,69,65,61,55,50
94227,3,0,108,143,150,109,117,110,114,71,62,51,137,72,62
81114,0,1,102,90,97,156,463,165,132,91,42,44,71,50,89
10418,0,1,99,88,105,193,447,163,102,87,48,75,65,82,73
96267,2,0,109,112,113,84,79,105,121,140,84,73,66,116,102
99611,3,0,93,111,58,51,42,114,100,109,106,68,63,88,104
68449,0,1,92,80,77,73,69,101,131,525,182,102,45,41,75
47254,3,1,93,82,121,144,324,172,113,57,46,52,74,52,83
44946,3,0,90,60,52,47,121,115,65,57,91,91,126,121,93
63677,2,3,99,89,99,105,141,155,146,78,74,71,67,64,59
29124,0,0,104,135,124,127,74,68,63,113,142,80,72,109,111
42408,2,3,99,49,44,41,36,33,28,25,131,107,150,186,173
69473,0,2,91,82,79,76,73,69,66,63,60,56,52,50,47
52346,0,3,107,146,145,187,213,185,88,82,77,72,68,64,58
91550,0,0,102,95,74,65,99,110,102,131,74,70,63,97,142
14874,2,0,100,95,105,129,107,115,74,66,93,138,71,62,55
14732,2,0,100,111,132,116,110,139,76,67,62,99,72,64,117
56679,0,1,104,91,87,131,167,335,204,143,77,64,45,53,89
50145,2,2,94,85,80,76,71,68,64,61,57,53,50,46,43
32519,1,3,109,60,55,51,46,43,124,107,205,206,160,90,86
74776,1,0,97,67,63,133,93,106,118,135,120,61,52,47,95
79316,1,0,106,73,68,129,82,75,65,131,106,104,142,146,144
97555,3,3,92,42,39,36,32,128,119,138,141,134,76,72,68
36013,3,3,108,84,81,76,71,136,134,155,170,152,61,56,53
82259,1,0,107,85,80,70,121,133,99,130,71,63,119,118,124
16031,0,1,104,91,88,83,114,192,354,178,142,92,48,71,44
45806,3,1,91,79,75,71,67,107,181,289,170,110,73,43,48
51172,2,0,104,139,98,123,74,66,96,111,145,80,70,65,100
43955,3,2,103,91,88,83,80,77,73,69,65,61,56,53,49
33540,2,1,91,80,76,73,119,156,462,172,97,52,39,50,59
95275,0,1,98,89,84,79,76,126,163,255,149,129,67,78,74
99502,0,3,108,54,49,44,100,108,157,199,194,64,60,57,52
19798,0,1,94,83,105,185,419,158,93,78,55,81,56,85,75
6646,1,2,103,90,86,82,78,75,71,67,63,59,55,51,47
73120,2,1,100,87,83,79,91,184,505,156,128,47,46,41,87
31964,1,0,103,142,134,144,120,97,80,74,65,101,95,76,71
12289,3,0,95,115,94,112,93,120,63,59,132,61,54,45,129
92332,2,0,90,94,97,111,65,59,103,87,102,64,59,51,105
90644,0,1,110,98,93,88,84,80,75,111,162,594,189,138,75
71976,3,3,95,83,79,74,70,68,64,61,106,124,134,138,135
52898,0,1,96,85,81,77,73,99,163,365,170,107,86,79,83
10842,3,1,90,78,74,71,68,64,59,117,162,441,157,123,39
70070,2,1,91,82,79,76,72,68,65,104,142,252,146,120,58
80633,2,1,108,94,89,85,80,76,107,187,445,198,150,83,66
45156,0,2,102,90,85,82,78,73,69,65,62,58,53,50,46
60505,2,0,91,93,60,56,53,103,119,55,50,88,100,107,98
70221,0,1,100,86,83,79,123,154,442,183,100,69,55,90,81
12360,3,2,105,90,87,83,79,75,70,67,62,57,52,46,43
31643,1,3,90,54,50,124,112,128,158,136,39,35,30,27,23
53017,3,0,100,118,130,98,136,103,137,73,67,57,92,77,68
60282,3,0,110,137,139,102,146,71,66,134,68,58,51,148,116
93933,2,1,106,95,92,87,83,78,104,180,559,151,107,85,59
69094,0,1,105,90,86,82,78,74,69,130,154,357,183,128,64
22173,3,0,99,136,61,54,104,115,98,104,77,72,66,96,130
41779,0,2,94,83,79,75,71,66,62,58,55,51,47,44,40
41261,1,1,109,94,91,100,175,529,171,121,46,62,72,95,54
35682,3,0,108,107,130,119,151,148,108,66,55,137,73,67,60
25160,2,1,105,94,89,83,79,74,69,138,171,338,187,146,76
65325,0,2,102,91,87,84,79,75,70,67,62,58,54,50,45
31478,1,0,91,112,126,126,90,115,65,59,53,106,71,62,105
59049,3,1,97,85,82,100,170,548,146,125,42,67,58,53,46
91135,1,0,98,113,131,110,79,73,94,78,69,59,90,136,114
75128,3,2,108,95,90,85,81,76,71,67,64,59,54,49,46
84282,3,1,105,92,89,85,81,77,73,69,125,183,305,151,120
30354,2,0,101,105,78,71,64,140,121,136,123,63,56,102,119
86732,1,3,91,80,77,74,71,68,64,61,90,85,131,133,128
32252,1,2,110,99,93,89,84,81,77,73,69,64,61,57,53
20151,1,0,96,108,106,95,62,52,91,107,103,65,57,52,131
49035,1,0,91,83,98,62,58,52,99,110,59,51,88,94,122
69809,0,0,107,128,118,119,127,110,74,65,114,84,76,68,125
95041,3,0,94,94,122,91,98,106,74,69,105,125,71,65,61
49064,1,2,102,90,85,81,76,71,67,63,58,55,51,46,43
65646,0,3,106,47,42,102,125,163,169,166,72,68,63,59,55
67451,1,2,92,81,78,73,70,67,63,59,55,52,48,44,41
70388,3,2,94,81,76,73,69,66,62,59,55,50,46,42,37
51439,1,0,95,96,115,124,100,71,67,60,110,63,54,99,128
68260,1,0,110,147,124,108,137,105,80,70,116,149,86,77,68
61597,3,0,90,113,85,115,102,101,55,46,108,102,66,60,57
77057,1,2,103,92,88,85,80,76,72,67,62,58,54,51,47
54728,1,0,92,86,107,125,88,121,58,49,42,105,67,60,122
98524,2,3,106,66,61,57,111,128,158,171,168,73,69,64,59
37613,2,3,110,49,45,39,36,31,26,22,118,123,157,158,154
61274,0,1,96,84,79,110,161,221,168,117,79,81,66,76,46
33188,3,0,108,111,102,146,113,73,66,138,144,73,68,63,133
52993,0,1,91,81,85,137,220,147,119,66,46,75,66,46,55
87754,2,0,97,65,60,111,115,127,97,111,129,68,63,54,107
45546,3,3,91,43,39,36,32,98,88,177,179,163,44,40,35
59153,2,1,101,89,85,81,77,73,69,136,184,482,180,102,85
17966,0,1,104,91,86,82,79,75,70,65,103,178,237,191,108
45926,2,3,98,90,115,139,148,145,60,56,52,48,45,42,37
76049,2,3,99,50,46,41,37,33,30,103,93,168,178,152,45
91878,0,0,102,108,110,67,61,109,128,124,69,64,59,101,103
30307,3,0,109,101,100,110,132,108,135,68,58,121,70,62,51
8119,2,3,95,62,57,53,48,45,41,38,128,91,155,166,152
88840,1,0,91,109,114,116,110,113,62,56,120,59,54,45,86
26305,0,1,106,93,89,84,80,148,156,262,193,130,55,49,61
90630,0,3,92,105,95,130,151,129,77,74,70,66,62,58,53
57386,0,3,94,49,45,42,38,35,30,26,112,94,152,168,136
48761,1,3,95,64,61,57,89,91,147,175,173,49,45,41,38
81126,1,0,95,87,68,62,128,95,87,97,102,130,64,60,52
97927,1,2,94,80,77,73,70,67,64,61,57,52,48,45,42
73361,3,1,92,82,78,124,151,349,170,85,47,47,66,69,83
63136,0,0,93,130,115,86,71,66,59,119,100,110,70,65,115
70240,0,3,101,49,46,42,37,34,108,139,157,162,161,69,65
74246,0,1,99,85,82,131,185,499,171,113,63,54,61,60,79
16045,1,0,104,123,100,145,75,70,63,122,143,82,73,134,102
89244,3,1,105,92,87,83,124,156,236,205,146,55,73,59,57
72354,0,1,95,84,80,75,72,113,147,235,187,126,57,75,70
79024,1,0,94,114,114,123,63,57,51,91,75,71,115,91,107
7152,0,0,98,99,129,107,125,92,123,76,69,106,68,62,54
78535,2,3,93,63,59,56,53,50,102,99,138,161,149,72,69
21412,0,2,108,95,90,85,81,78,73,69,66,61,57,52,46
18754,3,0,107,116,124,85,77,98,105,71,65,55,121,137,116
46528,0,3,96,110,94,135,137,135,59,56,52,48,45,42,38
10308,3,0,95,106,73,67,114,88,65,61,52,125,131,95,118
91394,1,0,97,63,58,128,101,100,99,98,125,100,68,63,54
62255,3,1,91,78,75,71,68,64,60,57,120,149,285,134,125
99113,2,0,97,88,88,107,112,109,76,71,66,128,74,69,116
145,2,1,91,79,76,123,157,394,130,123,50,50,78,53,70
61704,1,0,103,101,141,141,96,77,72,63,105,106,96,68,63
59893,1,3,106,50,46,41,37,32,26,140,118,188,208,203,74
48668,1,3,97,60,57,52,49,108,134,143,145,143,86,83,80
52598,3,0,100,63,58,92,71,62,57,127,91,97,127,117,138
53207,2,1,94,83,102,139,346,152,105,63,45,76,78,49,40
36020,0,3,105,74,143,137,152,204,148,86,82,78,73,69,65
27952,0,1,110,98,93,89,86,80,75,71,129,171,422,177,130
10990,2,1,103,92,89,84,79,109,164,301,147,127,44,87,60
53186,3,0,105,124,68,62,104,105,110,67,58,49,100,130,95
34213,2,3,92,61,92,123,129,152,129,71,67,63,60,56,52
70864,0,2,101,89,84,79,75,72,69,65,60,56,52,47,43
11336,0,3,93,71,67,63,116,86,152,167,138,81,78,75,71
36357,0,2,108,93,89,86,82,78,73,68,64,58,54,50,44
33369,2,0,108,134,113,106,120,99,128,84,76,66,120,72,67
43064,3,0,101,141,75,66,57,132,93,125,119,110,65,56,114
63949,1,0,107,117,129,106,117,110,75,69,63,131,130,82,76
78877,3,1,91,79,76,72,121,155,543,137,117,67,53,69,59
49287,3,1,99,88,84,80,126,144,235,169,136,60,47,89,55
80869,1,2,104,94,90,86,81,78,74,69,65,61,57,54,49
8566,1,3,105,90,85,80,77,73,69,65,96,113,147,148,147
69067,0,3,97,40,35,32,29,25,120,124,138,150,149,52,48
43506,2,1,108,96,91,87,82,129,202,340,152,133,89,44,93
8680,3,0,103,108,125,123,107,117,79,75,130,74,67,58,110
23298,2,1,107,96,92,89,85,82,77,72,111,158,451,186,143
95190,1,2,101,91,87,83,79,75,72,68,64,59,55,50,47
37063,3,1,92,79,76,73,70,66,62,115,133,194,137,121,55
29938,0,0,91,86,128,118,64,57,53,97,110,85,91,58,51
99537,0,3,97,58,117,105,149,185,171,84,80,76,73,69,66
7457,3,0,93,74,66,58,124,90,123,74,66,106,103,116,86
73001,2,0,91,95,99,121,118,71,66,123,103,61,53,49,99
8479,2,3,92,68,65,62,58,84,109,146,158,151,50,46,42
55274,3,0,108,142,130,74,68,62,115,149,86,80,102,144,119
93385,1,2,106,94,91,87,83,79,75,71,66,61,57,52,47
38602,2,2,98,86,81,77,74,71,67,62,59,54,51,47,43
19056,0,1,100,87,83,79,75,71,66,61,105,191,224,165,103
16910,1,0,91,91,89,87,120,107,99,72,66,61,99,62,55
2604,3,3,94,70,66,62,58,53,50,47,125,113,133,147,144
94048,1,0,108,133,68,58,133,102,123,144,103,113,73,68,61
49020,0,0,102,96,101,74,64,101,80,74,67,124,117,120,139
80268,0,2,107,92,87,84,80,75,71,67,64,59,55,51,48
42899,1,2,101,88,83,79,74,70,67,63,59,56,51,48,44
96700,1,0,97,93,119,133,89,71,65,57,119,77,73,101,100
80690,1,2,93,82,77,74,70,66,61,58,53,49,46,41,38
8727,3,0,108,138,107,138,69,59,54,110,121,113,71,63,136
87493,2,1,103,92,88,84,80,75,138,185,403,198,125,44,79
39742,1,3,97,81,91,107,138,145,142,41,37,33,29,25,20
7115,2,0,103,143,105,135,102,116,74,67,108,83,73,63,123
56310,3,0,93,127,98,129,105,87,64,55,93,109,59,54,45
14918,2,3,100,101,97,141,142,140,55,51,47,44,39,36,32
60068,3,0,90,83,101,123,55,51,125,67,59,54,100,108,95
65061,0,0,97,112,110,76,72,67,91,124,125,62,55,111,128
29398,3,1,96,85,81,77,73,70,66,107,186,402,170,110,62
44134,3,3,106,88,84,80,76,72,109,128,154,191,161,44,39
42622,1,2,102,90,86,82,77,72,68,65,61,57,52,48,44
26001,2,3,109,52,49,44,39,35,31,108,127,168,180,155,75
98115,3,2,92,82,78,75,71,67,63,58,55,50,46,42,39
29593,0,2,109,96,91,87,82,77,73,68,64,60,55,50,47
79269,1,0,91,84,66,59,50,121,109,126,73,64,89,89,100
36517,0,0,99,108,75,70,102,132,92,75,65,60,122,107,122
83185,2,0,90,82,125,121,114,110,88,71,67,60,95,55,49
87327,3,1,93,83,79,74,71,100,173,530,142,108,41,40,80
47331,1,3,99,71,67,62,58,53,136,94,166,186,176,77,72
82093,2,3,93,50,46,42,37,90,92,131,172,135,77,74,69
95237,2,0,97,77,71,64,92,122,117,105,129,65,60,118,101
86558,1,2,94,82,79,75,71,68,65,61,57,53,48,44,41
91853,2,2,106,91,86,82,78,74,70,64,60,56,51,48,43
88443,1,1,105,91,87,126,168,262,171,95,58,54,69,78,69
30262,2,0,96,103,87,106,99,58,52,89,71,67,62,129,116
32391,1,2,90,80,76,73,69,66,62,59,55,51,47,43,40
27671,0,2,104,90,85,80,76,72,68,64,59,55,52,47,44
64163,0,3,106,59,53,49,45,42,37,32,127,118,152,158,152
26893,3,1,110,99,95,89,84,146,194,606,212,130,55,77,78
73154,0,1,102,90,86,83,79,75,70,67,130,194,435,203,134
18056,3,0,103,115,124,98,81,76,71,102,101,137,73,67,123
75950,2,1,101,87,82,77,73,129,183,315,176,117,41,89,41
42007,1,0,93,98,115,103,59,51,46,128,58,52,94,131,89
28663,3,1,104,94,89,86,82,79,103,154,214,189,125,50,65
45901,3,0,109,78,69,64,143,133,104,67,59,125,108,152,137
86510,1,0,103,134,132,102,125,79,70,61,103,137,76,67,113
53021,1,0,109,79,74,133,82,73,65,140,151,119,119,137,132
88056,0,3,98,68,99,96,187,194,158,45,41,38,33,29,25
77365,3,3,110,94,136,120,176,202,166,49,45,41,36,31,27
98297,0,1,93,84,80,77,74,70,67,126,157,420,141,107,61
97683,3,2,98,85,80,76,73,70,66,63,59,55,50,47,42
73482,3,0,93,90,92,98,124,69,63,55,113,65,59,127,121
61965,1,3,104,128,138,149,167,151,81,76,73,69,65,61,56
27302,1,2,99,87,84,79,75,71,67,64,60,55,52,49,46
60278,1,3,92,63,85,104,165,182,155,79,76,72,67,63,60
76200,1,0,96,122,94,108,122,99,72,67,60,128,76,68,97
44917,2,1,105,94,90,122,193,303,184,145,47,69,87,89,44
75067,0,3,90,52,124,103,143,161,133,73,69,66,62,58,53
84743,0,2,97,85,80,77,73,69,65,61,58,54,51,47,43
15982,2,1,101,89,85,81,129,159,547,180,99,84,89,58,52
12554,0,3,106,48,44,40,35,31,26,20,103,135,184,207,165
62694,2,1,103,91,86,119,155,577,163,139,47,81,56,59,65
70378,1,3,92,78,75,71,68,65,61,108,110,128,142,133,71
48939,2,1,92,79,75,71,68,64,87,142,332,149,110,79,59
21556,3,1,104,89,144,184,604,203,103,89,45,83,68,57,83
2983,1,0,101,65,60,53,107,95,77,70,126,136,126,133,106
94697,2,1,91,80,76,72,69,65,61,57,112,179,194,178,84
80311,1,0,105,100,107,78,71,62,122,98,79,73,120,142,119
6792,3,0,104,133,123,102,118,129,81,71,123,74,66,58,106
75421,3,0,104,122,100,107,128,138,110,71,66,57,139,73,68
9390,1,2,98,88,84,81,77,73,69,65,61,58,53,50,46
68755,1,0,95,88,104,106,117,67,62,57,126,98,118,68,63
99971,1,0,93,70,65,60,123,111,57,52,115,93,110,126,107
79324,2,1,102,89,86,99,169,279,181,119,92,62,63,58,54
51919,1,1,102,87,141,161,505,176,108,57,41,91,64,48,58
22408,0,2,105,92,87,83,78,73,68,64,60,56,52,49,44
85338,2,1,106,92,87,100,198,278,198,125,49,95,53,59,80
21825,0,3,109,64,59,55,51,47,42,105,126,154,184,158,66
62678,3,3,100,46,42,38,34,30,26,23,92,135,151,154,148
81019,1,3,93,59,56,52,48,45,121,96,130,138,132,51,48
97975,0,0,109,118,117,136,152,82,72,120,100,140,80,70,61
81042,1,0,110,123,107,105,72,63,137,132,111,144,80,72,62
59015,0,2,95,84,81,78,74,71,67,64,59,56,52,48,43
56171,3,0,97,101,127,122,62,57,102,61,56,51,120,134,95
47396,2,0,101,129,80,76,140,123,141,141,108,67,58,49,120
62758,1,2,95,82,78,75,71,68,64,61,57,53,49,45,41
29696,0,3,90,59,57,109,118,128,133,128,64,60,57,53,48
4301,0,0,104,128,139,104,77,67,143,79,72,63,125,114,104
65217,2,0,108,67,61,131,144,146,128,122,134,74,70,63,129
59267,2,3,110,81,78,74,69,66,147,106,171,196,176,90,85
21960,1,3,94,57,93,101,146,172,144,51,47,43,40,37,34
11577,1,0,98,123,109,102,66,59,50,91,125,76,71,111,125
71503,2,1,95,84,80,93,184,380,164,95,46,49,64,74,86
82736,2,3,100,76,71,66,111,100,143,148,141,79,75,70,65
40067,2,0,91,94,84,73,67,58,106,109,119,60,55,86,94
52067,0,3,96,59,55,51,98,133,152,180,171,59,56,52,48
61037,1,3,110,47,43,38,33,28,128,113,182,216,212,48,43
69432,0,3,97,127,119,137,146,143,58,54,50,46,42,39,35
21610,1,3,105,79,75,69,65,61,56,143,120,150,157,147,75
80516,0,0,90,88,56,52,48,119,102,117,86,67,63,115,111
71364,3,0,102,66,57,103,96,115,121,101,126,70,61,54,110
18350,1,0,91,57,50,45,87,60,55,98,103,107,99,97,92
22989,3,1,103,91,87,82,125,153,442,183,106,44,83,59,51
17950,3,1,108,97,92,86,83,78,73,114,170,308,176,109,62
77011,3,1,105,92,139,176,376,190,138,66,80,51,69,50,65
8303,3,0,92,128,110,115,61,54,122,97,98,129,63,58,52
50330,3,0,99,79,74,68,128,94,125,67,58,106,123,138,95
64882,1,3,96,74,70,67,62,94,94,150,183,142,42,38,34
48696,0,3,98,62,58,54,50,46,42,38,138,114,145,173,140
56142,0,1,105,91,86,82,78,75,71,103,188,258,202,142,60
19033,3,0,104,115,141,99,129,143,96,65,57,97,66,58,50
56365,3,2,109,97,93,89,84,79,74,70,66,61,58,52,48
38103,0,3,107,86,137,129,151,173,158,70,66,61,56,52,48
22707,3,0,100,118,66,57,138,94,130,67,59,50,132,122,106
9435,1,3,110,87,83,78,74,69,63,132,106,189,209,201,92
52772,1,1,107,97,117,165,601,202,137,45,86,85,56,71,68
2083,1,2,107,96,91,86,81,78,75,71,67,62,59,55,51
8569,0,0,109,107,109,146,109,118,68,58,113,121,86,75,66
57066,1,3,96,66,62,58,55,51,46,132,89,144,153,148,53
24128,0,3,90,39,36,106,82,126,128,126,42,39,36,33,30
7108,1,3,105,68,64,60,57,112,141,165,189,159,91,86,82
83132,3,1,90,81,78,75,71,67,64,96,179,492,145,101,65
61444,2,0,97,111,59,52,43,90,117,121,134,118,119,60,53
7400,1,3,96,83,78,74,70,103,89,134,153,135,71,68,65
97423,1,3,108,46,42,39,34,142,120,167,177,153,76,72,67
37315,2,0,103,105,128,105,104,75,66,62,137,80,74,140,143
27686,2,1,103,88,85,80,77,74,69,121,145,438,196,124,84
21690,0,1,93,83,79,76,72,68,65,123,173,316,157,126,60
67472,0,3,91,73,118,83,138,171,168,72,68,64,60,56,51
19261,0,3,100,70,66,139,122,140,142,140,45,42,38,33,30
66297,2,3,104,79,133,132,152,161,148,82,78,72,69,65,60
49023,2,1,100,88,84,106,145,251,155,101,59,50,76,81,56
24203,1,0,93,109,116,110,104,85,72,63,58,96,62,54,100
78065,0,3,95,80,76,73,69,65,62,119,96,165,177,141,83
10098,2,0,95,103,120,103,112,107,66,60,96,115,70,62,55
39661,0,1,96,87,93,150,404,148,118,66,78,48,46,75,41
73014,0,1,94,81,121,164,376,158,88,51,66,62,62,39,59
84375,3,0,110,80,75,68,142,118,122,141,143,81,72,106,133
37426,1,2,97,86,82,78,73,70,65,62,58,53,50,45,42
51564,2,0,101,103,94,118,99,94,142,80,72,108,63,58,50
65686,1,0,108,140,107,138,82,72,63,101,100,100,74,67,137
76136,0,3,103,87,137,123,145,165,160,89,85,81,77,73,68
97363,2,3,105,45,41,36,32,27,23,19,136,144,159,206,176
28597,1,2,96,85,81,77,73,68,64,61,58,55,51,47,43
1623,3,3,106,86,81,77,72,68,64,59,128,110,195,201,179
82511,1,2,106,92,87,82,78,74,70,66,61,56,52,47,43
56335,2,0,109,76,65,61,143,148,152,67,58,108,124,123,120
45725,0,2,109,97,93,89,84,80,77,72,69,63,58,54,49
67557,1,0,95,107,127,102,67,60,120,72,68,60,107,120,132
87507,2,1,95,84,81,95,151,201,158,125,52,50,82,56,46
25953,2,3,106,52,137,121,151,202,190,43,39,35,32,28,23
1205,1,0,105,143,108,100,104,126,76,70,61,133,138,76,67
72547,3,3,101,78,74,71,66,62,57,130,95,144,158,155,80
22937,1,0,98,135,125,76,71,62,136,99,118,96,68,58,103
41314,1,0,92,94,92,104,111,68,61,55,115,65,59,110,86
95019,0,2,98,86,81,77,72,68,65,60,57,53,48,45,40
45276,2,1,101,87,83,80,75,71,66,62,98,199,468,147,97
16152,2,0,96,115,132,97,66,56,111,123,111,93,75,70,62
25351,2,1,90,77,74,71,67,64,59,55,100,172,193,175,95
41597,2,0,100,100,133,117,77,70,65,133,108,114,124,77,71
18887,0,2,101,90,85,80,75,72,68,63,59,54,50,45,42
15895,1,0,107,133,141,128,125,99,75,66,135,83,77,71,100
52918,2,3,91,39,35,31,27,121,105,154,177,132,59,54,50
3786,3,0,91,114,95,91,98,106,96,70,65,57,117,58,53
19431,3,3,106,59,54,51,45,42,135,136,151,169,151,48,43
24985,0,0,109,108,80,72,66,102,108,148,103,69,61,131,129
42451,1,0,103,141,138,100,101,123,82,75,140,136,71,62,54
38129,3,2,106,92,88,84,79,76,72,68,64,59,54,50,46
75450,0,1,94,84,93,153,470,188,129,55,61,42,75,59,67
5291,2,1,107,96,111,164,580,189,130,46,46,52,84,77,85
63318,2,3,90,41,38,35,32,28,97,85,133,154,148,70,67
86305,0,1,101,90,87,83,113,160,481,156,128,53,88,88,86
65188,3,3,104,83,79,75,70,120,106,168,198,170,58,53,49
87563,3,0,101,96,124,132,101,132,66,62,54,113,121,65,55
91281,1,1,101,89,84,81,76,72,137,165,578,172,134,74,86
72467,3,1,100,89,84,80,75,94,168,276,189,92,45,51,43
7693,2,1,109,98,94,141,185,278,158,116,84,66,63,46,91
48297,3,2,98,85,81,76,71,68,64,61,57,54,49,46,42
91077,3,3,96,78,88,121,142,174,153,75,70,67,62,58,54
19330,0,3,103,91,86,81,117,105,154,182,156,75,72,68,65
20729,0,2,90,81,77,73,70,66,62,59,54,51,48,44,41
49022,2,1,109,98,94,89,85,131,194,510,207,140,73,88,86
62083,1,0,104,112,75,71,123,114,131,126,80,74,64,134,135
7802,3,0,99,108,101,103,122,119,65,58,136,63,54,46,120
39770,2,1,97,85,82,133,180,295,162,134,68,65,55,75,78
30046,1,3,100,72,68,63,59,55,120,123,142,144,142,47,43
83332,0,3,106,77,72,68,64,59,54,135,130,156,173,156,73
39366,0,0,104,96,125,103,145,131,111,83,75,68,144,71,65
42511,1,0,95,103,86,115,89,76,71,109,101,116,65,56,49
